FlightDate,Airline,Origin,Dest,CRSDepTime,Distance,Year,Month,DayofMonth,DayOfWeek,Marketing_Airline_Network,Operated_or_Branded_Code_Share_Partners,DOT_ID_Marketing_Airline,IATA_Code_Marketing_Airline,Flight_Number_Marketing_Airline,Operating_Airline,DOT_ID_Operating_Airline,IATA_Code_Operating_Airline,Tail_Number,Flight_Number_Operating_Airline,OriginAirportID,OriginAirportSeqID,OriginCityMarketID,OriginCityName,OriginState,OriginStateFips,OriginStateName,OriginWac,DestAirportID,DestAirportSeqID,DestCityMarketID,DestCityName,DestState,DestStateFips,DestStateName,DestWac,DCD
2021-05-15,JetBlue Airways,JFK,CHS,805,636.0,2021,5,15,6,B6,B6,20409,B6,1273,B6,20409,B6,N562JB,1273,12478,1247805,31703,"New York, NY",NY,36,New York,22,10994,1099402,30994,"Charleston, SC",SC,45,South Carolina,37,False
2019-09-10,American Airlines Inc.,DFW,MCO,1150,985.0,2019,9,10,2,AA,AA,19805,AA,1008,AA,19805,AA,N901AA,1008,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,False
2021-09-03,American Airlines Inc.,ORD,LAX,1525,1744.0,2021,9,3,5,AA,AA,19805,AA,1375,AA,19805,AA,N429AN,1375,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,False
2020-07-21,Southwest Airlines Co.,MDW,CLE,2015,307.0,2020,7,21,2,WN,WN,19393,WN,169,WN,19393,WN,N8553W,169,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,False
2019-12-28,Southwest Airlines Co.,BOS,MDW,1125,861.0,2019,12,28,6,WN,WN,19393,WN,1163,WN,19393,WN,N298WN,1163,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,False
2020-02-06,Air Wisconsin Airlines Corp,IAD,CVG,815,388.0,2020,2,6,4,UA,UA_CODESHARE,19977,UA,3896,ZW,20046,ZW,N458AW,3896,12264,1226402,30852,"Washington, DC",VA,51,Virginia,38,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,False
2019-05-21,American Airlines Inc.,DFW,SMF,1651,1431.0,2019,5,21,2,AA,AA,19805,AA,2554,AA,19805,AA,N137AA,2554,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,True
2019-01-14,Envoy Air,SPS,DFW,651,113.0,2019,1,14,1,AA,AA_CODESHARE,19805,AA,3571,MQ,20398,MQ,N823AE,3571,14960,1496002,34960,"Wichita Falls, TX",TX,48,Texas,74,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2019-05-30,SkyWest Airlines Inc.,DEN,OKC,1051,495.0,2019,5,30,4,UA,UA_CODESHARE,19977,UA,5241,OO,20304,OO,N150SY,5241,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,13851,1385103,33851,"Oklahoma City, OK",OK,40,Oklahoma,73,False
2021-04-02,Air Wisconsin Airlines Corp,DAY,ORD,1600,240.0,2021,4,2,5,UA,UA_CODESHARE,19977,UA,3824,ZW,20046,ZW,N405AW,3824,11267,1126702,31267,"Dayton, OH",OH,39,Ohio,44,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2021-08-09,Endeavor Air Inc.,MSP,ICT,1515,545.0,2021,8,9,1,DL,DL_CODESHARE,19790,DL,4641,9E,20363,9E,N390CA,4641,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,12278,1227805,30928,"Wichita, KS",KS,20,Kansas,62,False
2019-10-18,SkyWest Airlines Inc.,ATL,PIA,1500,565.0,2019,10,18,5,DL,DL_CODESHARE,19790,DL,3615,OO,20304,OO,N427SW,3615,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,14108,1410803,34108,"Peoria, IL",IL,17,Illinois,41,True
2019-12-29,Compass Airlines,LAX,FAT,829,209.0,2019,12,29,7,AA,AA_CODESHARE,19805,AA,6023,CP,21167,CP,N218NN,6023,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,11638,1163807,31638,"Fresno, CA",CA,6,California,91,True
2021-04-06,Delta Air Lines Inc.,ATL,IAH,946,689.0,2021,4,6,2,DL,DL,19790,DL,1714,DL,19790,DL,N392DN,1714,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,True
2019-07-16,SkyWest Airlines Inc.,SLC,EUG,2225,618.0,2019,7,16,2,DL,DL_CODESHARE,19790,DL,3737,OO,20304,OO,N260SY,3737,14869,1486903,34614,"Salt Lake City, UT",UT,49,Utah,87,11603,1160302,31603,"Eugene, OR",OR,41,Oregon,92,False
2020-02-09,Endeavor Air Inc.,CLE,DTW,1844,95.0,2020,2,9,7,DL,DL_CODESHARE,19790,DL,5302,9E,20363,9E,N311PQ,5302,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,True
2021-05-27,American Airlines Inc.,CLT,RSW,1845,600.0,2021,5,27,4,AA,AA,19805,AA,452,AA,19805,AA,N578UW,452,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,14635,1463502,31714,"Fort Myers, FL",FL,12,Florida,33,False
2019-04-08,Southwest Airlines Co.,BUF,MDW,1745,468.0,2019,4,8,1,WN,WN,19393,WN,1933,WN,19393,WN,N7844A,1933,10792,1079206,30792,"Buffalo, NY",NY,36,New York,22,13232,1323202,30977,"Chicago, IL",IL,17,Illinois,41,False
2020-08-18,Delta Air Lines Inc.,TPA,BOS,1425,1185.0,2020,8,18,2,DL,DL,19790,DL,782,DL,19790,DL,N344NW,782,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,False
2021-06-04,SkyWest Airlines Inc.,DEN,LIT,1745,771.0,2021,6,4,5,UA,UA_CODESHARE,19977,UA,5789,OO,20304,OO,N926SW,5789,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,12992,1299206,32600,"Little Rock, AR",AR,5,Arkansas,71,False
2021-08-12,Horizon Air,BIL,SEA,900,664.0,2021,8,12,4,AS,AS_CODESHARE,19930,AS,2515,QX,19687,QX,N436QX,2515,10620,1062003,30620,"Billings, MT",MT,30,Montana,84,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2019-06-30,Comair Inc.,CLT,CRW,1738,221.0,2019,6,30,7,AA,AA_CODESHARE,19805,AA,5410,OH,20397,OH,N257PS,5410,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,11146,1114607,31146,"Charleston/Dunbar, WV",WV,54,West Virginia,39,True
2019-05-09,Republic Airlines,CMH,ORD,620,296.0,2019,5,9,4,UA,UA_CODESHARE,19977,UA,3443,YX,20452,YX,N859RW,3443,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2019-07-26,American Airlines Inc.,DCA,CLT,659,331.0,2019,7,26,5,AA,AA,19805,AA,400,AA,19805,AA,N124US,400,11278,1127805,30852,"Washington, DC",VA,51,Virginia,38,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2019-03-10,Southwest Airlines Co.,HOU,DEN,905,883.0,2019,3,10,7,WN,WN,19393,WN,4165,WN,19393,WN,N475WN,4165,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2019-09-17,Envoy Air,DFW,XNA,1830,280.0,2019,9,17,2,AA,AA_CODESHARE,19805,AA,3324,MQ,20398,MQ,N254NN,3324,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,15919,1591904,31834,"Fayetteville, AR",AR,5,Arkansas,71,False
2019-05-09,SkyWest Airlines Inc.,ATL,BQK,1506,238.0,2019,5,9,4,DL,DL_CODESHARE,19790,DL,4043,OO,20304,OO,N629BR,4043,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,10731,1073103,30731,"Brunswick, GA",GA,13,Georgia,34,True
2019-09-29,Southwest Airlines Co.,LAS,RNO,950,345.0,2019,9,29,7,WN,WN,19393,WN,5194,WN,19393,WN,N495WN,5194,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,14570,1457002,34570,"Reno, NV",NV,32,Nevada,85,False
2019-08-25,SkyWest Airlines Inc.,DFW,MHK,1459,431.0,2019,8,25,7,AA,AA_CODESHARE,19805,AA,3252,OO,20304,OO,N713SK,3252,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,13290,1329002,33290,"Manhattan/Ft. Riley, KS",KS,20,Kansas,62,False
2021-07-24,Envoy Air,DFW,SJT,1050,229.0,2021,7,24,6,AA,AA_CODESHARE,19805,AA,4267,MQ,20398,MQ,N689EC,4267,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14842,1484202,34842,"San Angelo, TX",TX,48,Texas,74,False
2021-11-07,Southwest Airlines Co.,HNL,SJC,850,2417.0,2021,11,7,7,WN,WN,19393,WN,1457,WN,19393,WN,N8318F,1457,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,14831,1483106,32457,"San Jose, CA",CA,6,California,91,False
2019-01-17,Comair Inc.,CVG,PHL,752,507.0,2019,1,17,4,AA,AA_CODESHARE,19805,AA,5039,OH,20397,OH,N570NN,5039,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,14100,1410005,34100,"Philadelphia, PA",PA,42,Pennsylvania,23,False
2019-04-27,American Airlines Inc.,SRQ,CLT,742,547.0,2019,4,27,6,AA,AA,19805,AA,1404,AA,19805,AA,N127UW,1404,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,False
2019-07-27,Peninsula Airways Inc.,ANC,DUT,1150,792.0,2019,7,27,6,AS,AS_CODESHARE,19930,AS,3294,KS,20225,KS,N686PA,3294,10299,1029906,30299,"Anchorage, AK",AK,2,Alaska,1,11445,1144505,31445,"Unalaska, AK",AK,2,Alaska,1,True
2019-03-06,Delta Air Lines Inc.,CVG,BOS,1510,752.0,2019,3,6,3,DL,DL,19790,DL,979,DL,19790,DL,N345NW,979,11193,1119302,33105,"Cincinnati, OH",KY,21,Kentucky,52,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,False
2021-08-09,Allegiant Air,CLE,JAX,1611,753.0,2021,8,9,1,G4,G4,20368,G4,1431,G4,20368,G4,328NV,1431,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,False
2021-08-06,Southwest Airlines Co.,SMF,SNA,615,404.0,2021,8,6,5,WN,WN,19393,WN,1376,WN,19393,WN,N466WN,1376,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,True
2020-02-16,ExpressJet Airlines Inc.,IAH,STL,935,667.0,2020,2,16,7,UA,UA_CODESHARE,19977,UA,4425,EV,20366,EV,N14916,4425,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,True
2021-06-08,Comair Inc.,CLT,ALB,859,646.0,2021,6,8,2,AA,AA_CODESHARE,19805,AA,5053,OH,20397,OH,N612NN,5053,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,10257,1025702,30257,"Albany, NY",NY,36,New York,22,False
2019-05-25,Southwest Airlines Co.,ATL,IND,1930,432.0,2019,5,25,6,WN,WN,19393,WN,4319,WN,19393,WN,N7865A,4319,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,12339,1233904,32337,"Indianapolis, IN",IN,18,Indiana,42,False
2019-07-26,Southwest Airlines Co.,SJC,SEA,2040,696.0,2019,7,26,5,WN,WN,19393,WN,6549,WN,19393,WN,N241WN,6549,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2020-11-30,Delta Air Lines Inc.,DTW,EWR,2055,488.0,2020,11,30,1,DL,DL,19790,DL,1742,DL,19790,DL,N108DQ,1742,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,False
2021-01-26,Southwest Airlines Co.,DAL,DEN,1010,651.0,2021,1,26,2,WN,WN,19393,WN,172,WN,19393,WN,N934WN,172,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2019-01-27,SkyWest Airlines Inc.,SRQ,DFW,1604,945.0,2019,1,27,7,AA,AA_CODESHARE,19805,AA,3106,OO,20304,OO,N719SK,3106,14986,1498603,34986,"Sarasota/Bradenton, FL",FL,12,Florida,33,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,True
2021-07-09,Alaska Airlines Inc.,PSG,WRG,1459,31.0,2021,7,9,5,AS,AS,19930,AS,64,AS,19930,AS,N613AS,64,14256,1425605,34256,"Petersburg, AK",AK,2,Alaska,1,15841,1584102,35841,"Wrangell, AK",AK,2,Alaska,1,False
2021-07-23,Delta Air Lines Inc.,SEA,ANC,1154,1448.0,2021,7,23,5,DL,DL,19790,DL,2471,DL,19790,DL,N894DN,2471,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,10299,1029906,30299,"Anchorage, AK",AK,2,Alaska,1,False
2019-02-17,Mesa Airlines Inc.,DFW,FSD,1900,737.0,2019,2,17,7,AA,AA_CODESHARE,19805,AA,5810,YV,20378,YV,N950LR,5810,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,11775,1177502,31775,"Sioux Falls, SD",SD,46,South Dakota,67,False
2019-05-14,United Air Lines Inc.,DEN,EWR,1100,1605.0,2019,5,14,2,UA,UA,19977,UA,513,UA,19977,UA,N26123,513,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,False
2021-10-14,SkyWest Airlines Inc.,SLN,DEN,1214,383.0,2021,10,14,4,UA,UA_CODESHARE,19977,UA,5194,OO,20304,OO,N943SW,5194,14877,1487706,34877,"Salina, KS",KS,20,Kansas,62,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2021-10-30,Southwest Airlines Co.,SMF,LAS,900,397.0,2021,10,30,6,WN,WN,19393,WN,4829,WN,19393,WN,N436WN,4829,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,False
2021-07-24,Southwest Airlines Co.,LAX,OGG,730,2486.0,2021,7,24,6,WN,WN,19393,WN,1222,WN,19393,WN,N8324A,1222,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,13830,1383002,33830,"Kahului, HI",HI,15,Hawaii,2,False
2020-02-02,SkyWest Airlines Inc.,DFW,SFO,1513,1464.0,2020,2,2,7,UA,UA_CODESHARE,19977,UA,5456,OO,20304,OO,N204SY,5456,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,True
2019-11-22,SkyWest Airlines Inc.,BUR,PHX,1204,369.0,2019,11,22,5,AA,AA_CODESHARE,19805,AA,3042,OO,20304,OO,N709SK,3042,10800,1080003,32575,"Burbank, CA",CA,6,California,91,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,True
2020-09-03,United Air Lines Inc.,ORD,MCO,1115,1005.0,2020,9,3,4,UA,UA,19977,UA,754,UA,19977,UA,N33289,754,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,13204,1320402,31454,"Orlando, FL",FL,12,Florida,33,False
2020-03-08,American Airlines Inc.,AUS,DFW,2027,190.0,2020,3,8,7,AA,AA,19805,AA,2594,AA,19805,AA,N905NN,2594,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2019-05-31,United Air Lines Inc.,BOS,EWR,1200,200.0,2019,5,31,5,UA,UA,19977,UA,695,UA,19977,UA,N39463,695,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,True
2021-02-06,Republic Airlines,CMH,DTW,1145,155.0,2021,2,6,6,DL,DL_CODESHARE,19790,DL,5592,YX,20452,YX,N878RW,5592,11066,1106606,31066,"Columbus, OH",OH,39,Ohio,44,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2019-10-24,JetBlue Airways,LGB,AUS,1057,1226.0,2019,10,24,4,B6,B6,20409,B6,1416,B6,20409,B6,N569JB,1416,12954,1295407,32575,"Long Beach, CA",CA,6,California,91,10423,1042302,30423,"Austin, TX",TX,48,Texas,74,False
2019-12-02,Southwest Airlines Co.,ATL,FLL,620,581.0,2019,12,2,1,WN,WN,19393,WN,137,WN,19393,WN,N7884G,137,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,False
2020-01-28,Spirit Air Lines,LAS,DTW,1310,1749.0,2020,1,28,2,NK,NK,20416,NK,388,NK,20416,NK,N670NK,388,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2019-06-05,American Airlines Inc.,CLT,PHX,940,1773.0,2019,6,5,3,AA,AA,19805,AA,690,AA,19805,AA,N557UW,690,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
2019-09-27,Southwest Airlines Co.,SAN,SJC,1625,417.0,2019,9,27,5,WN,WN,19393,WN,889,WN,19393,WN,N8608N,889,14679,1467903,33570,"San Diego, CA",CA,6,California,91,14831,1483106,32457,"San Jose, CA",CA,6,California,91,False
2019-04-12,"GoJet Airlines, LLC d/b/a United Express",GRB,DTW,1255,287.0,2019,4,12,5,DL,DL_CODESHARE,19790,DL,6296,G7,20500,G7,N184GJ,6296,11977,1197705,31977,"Green Bay, WI",WI,55,Wisconsin,45,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,False
2019-03-03,Delta Air Lines Inc.,ATL,JAX,2050,270.0,2019,3,3,7,DL,DL,19790,DL,1236,DL,19790,DL,N550NW,1236,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,12451,1245102,31136,"Jacksonville, FL",FL,12,Florida,33,True
2021-06-24,JetBlue Airways,BOS,LAX,2047,2611.0,2021,6,24,4,B6,B6,20409,B6,1387,B6,20409,B6,N969JT,1387,10721,1072102,30721,"Boston, MA",MA,25,Massachusetts,13,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,False
2020-10-29,Southwest Airlines Co.,LAX,DAL,1750,1246.0,2020,10,29,4,WN,WN,19393,WN,2069,WN,19393,WN,N7749B,2069,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,True
2021-03-21,Southwest Airlines Co.,ITO,HNL,1455,216.0,2021,3,21,7,WN,WN,19393,WN,956,WN,19393,WN,N8316H,956,12402,1240203,32402,"Hilo, HI",HI,15,Hawaii,2,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,False
2019-01-16,SkyWest Airlines Inc.,CMX,ORD,1240,360.0,2019,1,16,3,UA,UA_CODESHARE,19977,UA,5001,OO,20304,OO,N962SW,5001,11076,1107602,31076,"Hancock/Houghton, MI",MI,26,Michigan,43,13930,1393006,30977,"Chicago, IL",IL,17,Illinois,41,False
2021-08-06,JetBlue Airways,CLE,FLL,600,1062.0,2021,8,6,5,B6,B6,20409,B6,657,B6,20409,B6,N334JB,657,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,11697,1169706,32467,"Fort Lauderdale, FL",FL,12,Florida,33,False
2020-11-15,Delta Air Lines Inc.,LAX,ATL,800,1947.0,2020,11,15,7,DL,DL,19790,DL,303,DL,19790,DL,N380DN,303,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2019-04-12,Hawaiian Airlines Inc.,HNL,LGB,1225,2569.0,2019,4,12,5,HA,HA,19690,HA,70,HA,19690,HA,N202HA,70,12173,1217305,32134,"Honolulu, HI",HI,15,Hawaii,2,12954,1295407,32575,"Long Beach, CA",CA,6,California,91,False
2020-11-12,Alaska Airlines Inc.,ORD,PDX,1520,1739.0,2020,11,12,4,AS,AS,19930,AS,669,AS,19930,AS,N483AS,669,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,False
2020-02-25,SkyWest Airlines Inc.,MCI,LGA,1415,1107.0,2020,2,25,2,DL,DL_CODESHARE,19790,DL,3855,OO,20304,OO,N291SY,3855,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,12953,1295304,31703,"New York, NY",NY,36,New York,22,False
2020-02-20,United Air Lines Inc.,MSN,ORD,700,109.0,2020,2,20,4,UA,UA,19977,UA,725,UA,19977,UA,N69818,725,13485,1348502,33485,"Madison, WI",WI,55,Wisconsin,45,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,False
2019-04-24,Compass Airlines,SJC,SEA,1410,696.0,2019,4,24,3,DL,DL_CODESHARE,19790,DL,5695,CP,21167,CP,N626CZ,5695,14831,1483106,32457,"San Jose, CA",CA,6,California,91,14747,1474703,30559,"Seattle, WA",WA,53,Washington,93,False
2019-04-02,Delta Air Lines Inc.,SFO,MSP,1550,1589.0,2019,4,2,2,DL,DL,19790,DL,1582,DL,19790,DL,N896DN,1582,14771,1477104,32457,"San Francisco, CA",CA,6,California,91,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,False
2020-03-16,Southwest Airlines Co.,DAL,HOU,1900,239.0,2020,3,16,1,WN,WN,19393,WN,51,WN,19393,WN,N717SA,51,11259,1125904,30194,"Dallas, TX",TX,48,Texas,74,12191,1219102,31453,"Houston, TX",TX,48,Texas,74,False
2019-07-25,Southwest Airlines Co.,CLE,BNA,1215,448.0,2019,7,25,4,WN,WN,19393,WN,212,WN,19393,WN,N267WN,212,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,10693,1069302,30693,"Nashville, TN",TN,47,Tennessee,54,False
2019-07-09,United Air Lines Inc.,MSP,DEN,600,680.0,2019,7,9,2,UA,UA,19977,UA,1864,UA,19977,UA,N69839,1864,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,11292,1129202,30325,"Denver, CO",CO,8,Colorado,82,False
2021-11-02,SkyWest Airlines Inc.,DRO,DFW,616,674.0,2021,11,2,2,AA,AA_CODESHARE,19805,AA,3223,OO,20304,OO,N740SK,3223,11413,1141307,30285,"Durango, CO",CO,8,Colorado,82,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2021-04-08,United Air Lines Inc.,SAT,IAH,930,191.0,2021,4,8,4,UA,UA,19977,UA,1135,UA,19977,UA,N35271,1135,14683,1468305,33214,"San Antonio, TX",TX,48,Texas,74,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,False
2021-03-31,SkyWest Airlines Inc.,FSD,MSP,1300,196.0,2021,3,31,3,DL,DL_CODESHARE,19790,DL,3904,OO,20304,OO,N834SK,3904,11775,1177502,31775,"Sioux Falls, SD",SD,46,South Dakota,67,13487,1348702,31650,"Minneapolis, MN",MN,27,Minnesota,63,False
2019-08-28,Horizon Air,STL,SAN,1655,1557.0,2019,8,28,3,AS,AS_CODESHARE,19930,AS,2779,QX,19687,QX,N631QX,2779,15016,1501606,31123,"St. Louis, MO",MO,29,Missouri,64,14679,1467903,33570,"San Diego, CA",CA,6,California,91,True
2021-03-30,"Commutair Aka Champlain Enterprises, Inc.",LFT,IAH,1410,201.0,2021,3,30,2,UA,UA_CODESHARE,19977,UA,4358,C5,20445,C5,N27152,4358,12951,1295106,32951,"Lafayette, LA",LA,22,Louisiana,72,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,False
2019-09-03,Alaska Airlines Inc.,SNA,PDX,1520,859.0,2019,9,3,2,AS,AS,19930,AS,583,AS,19930,AS,N565AS,583,14908,1490803,32575,"Santa Ana, CA",CA,6,California,91,14057,1405702,34057,"Portland, OR",OR,41,Oregon,92,False
2019-09-26,United Air Lines Inc.,ORD,CLE,935,315.0,2019,9,26,4,UA,UA,19977,UA,302,UA,19977,UA,N24706,302,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,11042,1104205,30647,"Cleveland, OH",OH,39,Ohio,44,False
2020-03-10,Frontier Airlines Inc.,LAS,LAX,1259,236.0,2020,3,10,2,F9,F9,20436,F9,2163,F9,20436,F9,N322FR,2163,12889,1288903,32211,"Las Vegas, NV",NV,32,Nevada,85,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,False
2021-12-06,Delta Air Lines Inc.,DTW,DFW,1245,986.0,2021,12,6,1,DL,DL,19790,DL,2069,DL,19790,DL,N340NB,2069,11433,1143302,31295,"Detroit, MI",MI,26,Michigan,43,11298,1129806,30194,"Dallas/Fort Worth, TX",TX,48,Texas,74,False
2021-09-22,United Air Lines Inc.,ORD,SMF,1545,1781.0,2021,9,22,3,UA,UA,19977,UA,2664,UA,19977,UA,N14219,2664,13930,1393007,30977,"Chicago, IL",IL,17,Illinois,41,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,False
2019-03-01,Compass Airlines,SMF,LAX,1303,373.0,2019,3,1,5,AA,AA_CODESHARE,19805,AA,6010,CP,21167,CP,N208AN,6010,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,12892,1289208,32575,"Los Angeles, CA",CA,6,California,91,False
2019-06-14,Southwest Airlines Co.,PBI,ATL,1935,545.0,2019,6,14,5,WN,WN,19393,WN,1984,WN,19393,WN,N428WN,1984,14027,1402702,34027,"West Palm Beach/Palm Beach, FL",FL,12,Florida,33,10397,1039707,30397,"Atlanta, GA",GA,13,Georgia,34,False
2020-10-28,Southwest Airlines Co.,TPA,MCI,1550,1048.0,2020,10,28,3,WN,WN,19393,WN,2330,WN,19393,WN,N7730A,2330,15304,1530402,33195,"Tampa, FL",FL,12,Florida,33,13198,1319801,33198,"Kansas City, MO",MO,29,Missouri,64,False
2019-11-17,Southwest Airlines Co.,SMF,SAN,1640,480.0,2019,11,17,7,WN,WN,19393,WN,5978,WN,19393,WN,N8637A,5978,14893,1489302,33192,"Sacramento, CA",CA,6,California,91,14679,1467903,33570,"San Diego, CA",CA,6,California,91,False
2019-08-01,Comair Inc.,ORF,CLT,1945,290.0,2019,8,1,4,AA,AA_CODESHARE,19805,AA,5694,OH,20397,OH,N569NN,5694,13931,1393102,33667,"Norfolk, VA",VA,51,Virginia,38,11057,1105703,31057,"Charlotte, NC",NC,37,North Carolina,36,True
2019-05-27,United Air Lines Inc.,EWR,IAH,605,1400.0,2019,5,27,1,UA,UA,19977,UA,2037,UA,19977,UA,N77258,2037,11618,1161802,31703,"Newark, NJ",NJ,34,New Jersey,21,12266,1226603,31453,"Houston, TX",TX,48,Texas,74,False
2019-11-21,Southwest Airlines Co.,SDF,PHX,745,1506.0,2019,11,21,4,WN,WN,19393,WN,1536,WN,19393,WN,N8676A,1536,14730,1473004,33044,"Louisville, KY",KY,21,Kentucky,52,14107,1410702,30466,"Phoenix, AZ",AZ,4,Arizona,81,False
